CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Num_Interactions_Last30Days,Avg_Response_Time_Min,Call_Resolution_Rate,CLV,Normalized_Response_Score,Engagement_Score,Sentiment_Score,Geography_Germany,Geography_Spain,Gender_Male,Customer_Lifecycle_Stage_At Risk,Customer_Lifecycle_Stage_Dormant,Customer_Lifecycle_Stage_Lead,Customer_Lifecycle_Stage_New,Predicted_Probability,Exited,Customer_Lifecycle_Stage
839,33,10,75592.43,1,1,0,62674.42,11,20.3,0.74,0.0,0.04926108374384236,4.705852216748769,-0.5267,False,True,False,True,False,False,False,0.08197517,0,At Risk
450,29,7,117199.8,1,1,1,43480.63,6,14.8,0.9,820398.6,0.06756756756756756,2.773513513513514,0.4754,False,False,True,False,False,True,False,0.004359912,0,Lead
850,42,6,84445.68,3,0,1,60021.34,13,51.2,0.76,506674.07999999996,0.01953125,5.5079062500000004,-0.4585,True,False,True,False,False,False,True,0.6442718,1,New
527,31,4,0.0,1,1,0,169361.89,3,29.5,0.71,0.0,0.03389830508474576,1.4907796610169493,0.4754,False,False,True,False,False,True,False,0.491183,0,Lead
792,34,1,0.0,1,0,1,86330.32,12,13.4,0.51,0.0,0.07462686567164178,5.018925373134329,0.0,False,False,True,False,False,True,False,0.007914989,0,Lead
531,42,2,0.0,2,0,1,90537.47,2,43.3,0.75,0.0,0.023094688221709007,1.1046189376443418,0.1779,False,False,False,False,False,True,False,0.012444419,0,Lead
535,37,3,175534.78,2,1,1,9241.52,12,36.6,0.78,526604.34,0.0273224043715847,5.117464480874318,0.4754,False,True,True,False,True,False,False,0.22939439,0,Dormant
751,29,1,135536.5,1,1,0,66825.33,14,30.2,0.78,0.0,0.033112582781456956,5.918622516556292,0.4754,False,False,True,False,False,True,False,0.014637785,0,Lead
556,51,8,61354.14,1,1,0,198810.65,12,46.1,0.6,0.0,0.021691973969631236,5.044338394793927,-0.4585,False,False,False,False,False,True,False,0.8203026,1,Lead
584,37,10,134171.8,4,1,1,70927.11,1,59.2,0.58,1341718.0,0.01689189189189189,0.6353783783783784,-0.1027,True,False,False,False,False,False,False,0.9807777,1,Active
763,35,7,115651.6,2,1,1,104706.29,12,59.4,0.99,809561.2000000001,0.016835016835016835,5.199367003367004,0.5719,False,False,False,False,False,True,False,0.28725773,0,Lead
652,36,9,150956.71,1,0,0,72350.17,10,34.0,0.59,0.0,0.029411764705882353,4.241882352941176,0.0,True,False,True,False,False,True,False,0.3165621,0,Lead
436,43,5,0.0,2,1,1,35687.43,8,8.7,0.73,0.0,0.1149425287356322,3.5149885057471266,0.1779,False,True,True,False,False,True,False,0.03161549,0,Lead
646,52,8,59669.43,1,0,0,172495.81,9,58.3,0.75,0.0,0.017152658662092625,3.9034305317324187,0.5719,False,False,True,False,False,True,False,0.83306235,1,Lead
694,31,4,141989.27,2,1,0,26116.82,7,53.1,0.95,0.0,0.018832391713747645,3.1837664783427497,-0.5267,True,False,True,True,False,False,False,0.04652228,0,At Risk
608,45,4,0.0,2,0,0,36697.48,14,56.2,0.68,0.0,0.01779359430604982,5.87555871886121,0.4215,False,True,True,False,False,False,False,0.04007173,1,Active
558,27,1,152283.39,1,1,0,183271.15,13,14.8,0.73,0.0,0.06756756756756756,5.505513513513513,0.1779,False,False,True,False,True,False,False,0.1359596,0,Dormant
679,40,1,0.0,1,1,1,16897.19,6,49.2,0.67,0.0,0.02032520325203252,2.6720650406504065,0.5719,False,False,True,False,False,False,False,0.14424878,0,Active
577,35,10,0.0,2,1,1,25161.61,7,19.5,0.81,0.0,0.05128205128205128,3.1342564102564108,-0.4585,False,False,False,False,False,False,True,0.036212742,0,New
683,32,9,0.0,2,1,1,24991.92,10,32.4,0.64,0.0,0.0308641975308642,4.262172839506173,-0.4585,False,False,False,False,False,True,False,0.012268022,0,Lead
591,29,1,97541.24,1,1,1,196356.17,1,39.1,0.71,97541.24,0.02557544757033248,0.6891150895140664,-0.5267,False,True,True,False,False,True,False,0.020411137,0,Lead
636,45,3,0.0,2,1,1,159463.8,6,29.5,0.67,0.0,0.03389830508474576,2.674779661016949,0.4215,False,True,True,False,False,True,False,0.06925335,0,Lead
708,64,5,0.0,3,0,1,112520.07,9,37.3,0.81,0.0,0.02680965147453083,3.9293619302949065,-0.1027,False,True,False,False,False,False,False,0.90314716,1,Active
699,34,4,185173.81,2,1,0,120834.48,7,28.5,0.67,0.0,0.03508771929824561,3.0750175438596496,0.4215,True,False,True,False,False,True,False,0.08414283,0,Lead
707,31,2,82787.93,2,0,0,91423.69,3,44.8,0.95,0.0,0.022321428571428572,1.5844642857142859,-0.5267,False,False,False,False,False,False,True,0.06391819,0,New
597,33,6,135703.59,2,0,0,74850.84,8,14.9,0.86,0.0,0.06711409395973154,3.5574228187919466,0.5719,False,False,False,False,True,False,False,0.05048109,0,Dormant
609,26,7,0.0,2,1,0,98463.99,5,22.8,1.0,0.0,0.043859649122807015,2.408771929824561,0.5719,False,False,True,True,False,False,False,0.0037637078,0,At Risk
522,25,5,94049.92,2,1,0,103269.0,3,37.3,0.55,0.0,0.02680965147453083,1.4253619302949063,-0.5267,True,False,False,False,False,False,False,0.04534139,0,Active
596,39,9,0.0,1,1,0,48963.59,11,8.3,0.79,0.0,0.12048192771084336,4.740096385542169,-0.5267,False,False,True,False,False,False,True,0.3440423,0,New
591,56,9,128882.49,1,1,1,196241.94,11,31.0,0.76,1159942.4100000001,0.03225806451612903,4.710451612903227,-0.1027,False,False,False,False,False,False,True,0.1825612,1,New
654,36,5,0.0,2,0,0,157238.05,9,18.1,0.75,0.0,0.055248618784530384,3.9110497237569066,0.0,False,True,False,False,True,False,False,0.09892635,0,Dormant
649,20,5,0.0,2,1,1,58309.54,11,9.5,0.61,0.0,0.10526315789473684,4.665052631578948,0.0,False,True,True,False,False,False,True,0.0056774644,0,New
640,29,4,0.0,2,1,0,44904.26,4,10.8,0.55,0.0,0.09259259259259259,1.8385185185185187,0.0,False,False,False,False,False,False,True,0.007855826,0,New
600,39,5,0.0,2,0,0,118272.07,5,19.5,0.98,0.0,0.05128205128205128,2.40225641025641,0.1779,False,False,False,True,False,False,False,0.030982055,0,At Risk
631,32,10,0.0,2,0,1,196342.66,6,47.8,0.62,0.0,0.020920502092050212,2.6521841004184106,-0.5267,False,False,True,False,False,True,False,0.0009956957,0,Lead
850,44,2,112755.34,2,0,0,158171.36,14,35.5,0.74,0.0,0.028169014084507043,5.901633802816902,0.5719,True,False,True,True,False,False,False,0.11139073,0,At Risk
556,43,6,0.0,3,0,0,125154.57,5,31.6,0.78,0.0,0.03164556962025316,2.318329113924051,0.5719,False,False,False,False,False,False,True,0.9932468,1,New
717,49,1,110864.38,2,1,1,124532.9,14,23.5,0.84,110864.38,0.0425531914893617,5.944510638297873,-0.1027,False,True,False,False,False,False,True,0.26305285,1,New
758,61,2,0.0,2,1,1,43982.41,10,42.6,0.54,0.0,0.023474178403755867,4.220694835680751,-0.1027,False,True,True,False,False,False,True,0.007519946,0,New
515,40,10,121355.99,1,1,0,138360.29,7,57.6,0.76,0.0,0.017361111111111112,3.1074722222222224,0.4215,False,True,True,False,False,False,False,0.23420954,0,Active
649,37,8,114737.26,1,1,1,106655.88,11,49.0,0.99,917898.08,0.02040816326530612,4.800081632653061,0.4754,True,False,False,False,True,False,False,0.3673822,1,Dormant
566,36,1,142120.91,1,1,0,79616.37,6,10.9,0.87,0.0,0.09174311926605504,2.766348623853211,-0.4585,False,False,True,False,True,False,False,0.26797497,0,Dormant
760,34,6,58003.41,1,1,0,90346.1,15,5.3,0.94,0.0,0.18867924528301888,6.4137358490566045,-0.5267,True,False,False,False,False,False,False,0.14242649,0,Active
662,37,5,94901.09,1,1,1,48233.75,15,22.7,0.52,474505.44999999995,0.04405286343612335,6.2168105726872245,0.4754,False,True,True,False,True,False,False,0.10382758,0,Dormant
559,27,1,0.0,1,0,1,1050.33,5,37.2,0.75,0.0,0.026881720430107524,2.3053763440860213,-0.4585,False,True,False,False,False,True,False,0.07284625,0,Lead
605,19,8,166133.28,1,1,1,107994.99,13,15.8,0.7,1329066.24,0.06329113924050632,5.492658227848102,-0.4585,True,False,True,False,False,False,True,0.050430346,0,New
646,32,1,0.0,2,1,0,183289.22,12,15.4,0.94,0.0,0.06493506493506493,5.188987012987014,0.4215,False,True,True,False,False,True,False,0.06096755,0,Lead
753,38,6,142263.45,1,0,1,33730.43,12,10.2,0.68,853580.7000000001,0.09803921568627452,5.091607843137256,-0.5267,False,False,False,False,False,False,False,0.06432059,0,Active
696,36,3,0.0,3,1,0,65039.9,12,5.2,0.96,0.0,0.1923076923076923,5.222461538461539,0.0,False,True,False,True,False,False,False,0.91027534,0,At Risk
521,22,5,0.0,2,1,1,99828.45,4,36.5,0.55,0.0,0.0273972602739726,1.8254794520547946,-0.5267,False,False,True,False,False,True,False,0.0029466683,0,Lead
632,27,4,193125.85,1,1,1,152665.85,2,16.9,0.53,772503.4,0.0591715976331361,1.0238343195266273,0.4215,False,False,True,True,False,False,False,0.046214566,0,At Risk
706,18,2,176139.5,2,1,0,129654.22,3,34.6,0.77,0.0,0.028901734104046242,1.5137803468208095,-0.5267,False,False,True,False,False,False,True,0.025082577,0,New
821,38,8,0.0,2,0,1,126241.4,12,42.2,0.98,0.0,0.023696682464454975,5.196739336492892,0.4215,False,True,False,False,False,True,False,0.006712766,1,Lead
620,44,8,0.0,2,1,1,15627.51,2,19.9,0.79,0.0,0.05025125628140704,1.1260502512562816,0.0,False,True,True,False,False,True,False,0.042656887,0,Lead
648,37,7,138503.51,2,1,0,57215.85,1,22.9,0.74,0.0,0.04366812227074236,0.7047336244541484,-0.4585,True,False,False,False,False,True,False,0.21210456,0,Lead
428,62,1,107735.93,1,0,1,58381.77,7,46.8,0.63,107735.93,0.021367521367521368,3.0562735042735047,-0.5267,False,False,False,False,False,False,True,0.21641314,0,New
542,59,2,68892.77,2,1,0,7905.06,12,22.7,0.94,0.0,0.04405286343612335,5.184810572687225,-0.4585,False,False,False,False,False,False,True,0.96751136,1,New
504,40,5,0.0,2,0,0,146703.36,2,40.1,0.53,0.0,0.024937655860349125,1.0169875311720697,0.0,False,True,True,False,True,False,False,0.0614895,0,Dormant
817,44,8,0.0,1,0,0,65501.91,1,22.1,0.76,0.0,0.04524886877828054,0.7130497737556561,0.1779,False,False,True,False,False,False,False,0.6619294,1,Active
696,66,7,119499.42,2,1,1,174027.3,3,49.5,0.7,836495.94,0.020202020202020204,1.4840404040404043,0.0,True,False,False,False,False,False,True,0.08947045,0,New
529,32,9,147493.89,1,1,0,33656.35,3,34.8,0.65,0.0,0.02873563218390805,1.4657471264367818,-0.1027,False,False,True,False,True,False,False,0.09173807,0,Dormant
540,25,5,116160.23,1,1,0,13411.67,7,53.6,0.69,0.0,0.018656716417910446,3.0797313432835822,0.4754,False,False,True,True,False,False,False,0.05272127,0,At Risk
616,23,8,73112.95,1,1,1,62733.05,9,49.0,0.66,584903.6,0.02040816326530612,3.868081632653061,-0.1027,False,False,True,False,True,False,False,0.20597066,0,Dormant
696,31,8,122021.92,2,1,0,33828.64,8,40.4,0.91,0.0,0.024752475247524754,3.568950495049505,0.4215,True,False,False,False,False,False,True,0.2965766,0,New
596,36,2,0.0,2,0,1,125557.95,10,26.6,0.72,0.0,0.03759398496240601,4.295518796992481,0.4215,False,True,True,True,False,False,False,0.026179934,0,At Risk
632,27,3,107375.82,1,1,1,62703.38,1,39.3,0.71,322127.46,0.025445292620865142,0.689089058524173,-0.1027,False,False,False,False,True,False,False,0.3035999,0,Dormant
814,29,8,97086.4,2,1,1,197276.13,9,30.6,0.83,776691.2,0.032679738562091505,3.938535947712418,-0.1027,True,False,True,True,False,False,False,0.0039528306,0,At Risk
750,34,9,112822.26,1,0,0,150401.53,2,52.8,0.92,0.0,0.01893939393939394,1.171787878787879,0.5719,False,True,False,True,False,False,False,0.28315073,1,At Risk
595,53,7,0.0,2,1,0,41371.68,8,22.0,0.85,0.0,0.045454545454545456,3.5490909090909093,0.5719,False,False,False,False,True,False,False,0.35761786,1,Dormant
646,45,3,47134.75,1,1,1,57236.44,10,59.4,0.67,141404.25,0.016835016835016835,4.271367003367003,0.1779,False,False,False,False,False,True,False,0.44379324,0,Lead
747,32,5,67495.04,2,0,1,77370.37,4,6.2,0.54,337475.19999999995,0.16129032258064516,1.848258064516129,-0.5267,True,False,False,False,False,False,True,0.06491477,0,New
646,26,4,139848.17,1,1,0,164696.27,11,24.2,0.99,0.0,0.04132231404958678,4.804264462809917,-0.4585,False,False,True,False,False,False,True,0.0051973127,0,New
678,36,3,145747.67,2,0,1,89566.74,1,14.8,0.77,437243.01,0.06756756756756756,0.7215135135135136,0.4754,True,False,True,False,False,True,False,0.12404389,0,Lead
554,26,8,149134.46,1,1,1,177966.24,10,17.0,0.59,1193075.68,0.058823529411764705,4.247764705882353,-0.1027,False,True,True,False,False,False,False,0.05770416,0,Active
655,24,9,107065.31,1,1,1,51959.82,2,10.1,0.82,963587.79,0.09900990099009901,1.14780198019802,0.5719,False,False,True,False,False,True,False,0.00076782197,0,Lead
794,38,9,179581.31,1,1,0,23596.24,14,53.0,0.7,0.0,0.018867924528301886,5.883773584905661,-0.5267,False,True,True,False,False,True,False,0.68691146,0,Lead
727,59,5,152581.06,1,1,0,71830.1,14,11.6,0.65,0.0,0.08620689655172414,5.8772413793103455,0.4754,True,False,True,False,False,True,False,0.9849745,1,Lead
677,58,1,90022.85,1,0,1,2988.28,11,18.1,0.76,90022.85,0.055248618784530384,4.7150497237569065,0.0,False,False,False,True,False,False,False,0.19786331,0,At Risk
616,29,8,149318.55,1,1,0,140746.13,12,12.1,0.83,0.0,0.08264462809917356,5.148528925619836,0.4754,True,False,True,False,False,False,True,0.09250158,0,New
595,32,0,92466.21,1,1,0,4721.3,14,27.6,0.92,0.0,0.036231884057971016,5.975246376811595,0.4215,True,False,False,False,False,False,False,0.01765828,0,Active
723,28,5,91938.31,1,1,0,143481.85,7,42.8,0.54,0.0,0.023364485981308414,3.020672897196262,-0.5267,True,False,False,False,False,False,True,0.25135154,0,New
815,37,2,110777.26,2,1,0,2383.59,14,29.9,0.82,0.0,0.033444816053511704,5.934688963210704,-0.5267,True,False,True,True,False,False,False,0.05369568,0,At Risk
790,26,4,141581.71,2,0,0,98309.27,3,48.9,0.98,0.0,0.02044989775051125,1.5960899795501022,0.4215,False,False,False,False,False,True,False,0.03721743,0,Lead
663,37,8,155303.71,1,1,0,118716.63,4,52.6,0.81,0.0,0.019011406844106463,1.9278022813688214,-0.5267,True,False,False,False,True,False,False,0.19713491,0,Dormant
542,42,1,0.0,1,1,1,178256.58,8,46.3,0.71,0.0,0.021598272138228944,3.4883196544276456,-0.1027,False,False,False,False,True,False,False,0.14773495,1,Dormant
712,45,6,112994.65,1,0,0,198398.68,12,21.7,0.64,0.0,0.04608294930875576,5.065216589861752,0.4754,False,True,True,False,False,True,False,0.867313,0,Lead
787,42,2,74483.97,2,0,1,44273.91,4,58.6,0.67,148967.94,0.017064846416382253,1.8714129692832766,0.1779,True,False,False,True,False,False,False,0.25972608,0,At Risk
850,62,5,0.0,2,1,1,180243.56,4,50.1,0.94,0.0,0.01996007984031936,1.979992015968064,0.5719,False,True,True,True,False,False,False,0.015922649,0,At Risk
483,50,9,0.0,2,1,1,111020.24,14,6.2,0.97,0.0,0.16129032258064516,6.020258064516129,0.5719,False,False,False,False,False,False,False,0.022656899,0,Active
704,36,8,127397.34,1,1,0,151335.24,2,28.9,0.64,0.0,0.03460207612456748,1.0629204152249137,0.4754,False,True,True,True,False,False,False,0.12339397,0,At Risk
716,29,10,87946.39,1,1,1,182531.74,10,52.5,0.86,879463.9,0.01904761904761905,4.3478095238095245,-0.1027,False,False,False,True,False,False,False,0.11004804,0,At Risk
597,26,8,149989.39,1,1,0,42330.58,14,23.6,0.74,0.0,0.0423728813559322,5.904474576271188,0.1779,False,False,False,False,False,False,True,0.010121712,0,New
748,44,2,92911.52,1,0,1,85495.24,12,59.8,0.99,185823.04,0.016722408026755852,5.199344481605352,0.1779,False,False,True,False,False,False,True,0.05176165,0,New
850,33,10,0.0,1,1,0,4861.72,8,18.6,0.65,0.0,0.05376344086021505,3.470752688172043,0.0,False,False,True,False,True,False,False,0.16214837,1,Dormant
648,55,1,81370.07,1,0,1,181534.04,9,18.9,0.57,81370.07,0.052910052910052914,3.838582010582011,-0.4585,False,True,True,True,False,False,False,0.49632686,0,At Risk
578,50,5,151215.34,2,1,0,169804.4,10,6.7,0.69,0.0,0.14925373134328357,4.305850746268656,0.4754,False,False,True,False,False,True,False,0.50035524,0,Lead
607,37,4,135927.06,1,0,0,180890.4,15,7.8,0.66,0.0,0.12820512820512822,6.289641025641026,0.1779,True,False,False,False,False,False,True,0.2826799,0,New
850,41,8,132838.07,1,1,1,175347.28,6,54.3,0.51,1062704.56,0.01841620626151013,2.6076832412523028,0.4754,False,True,True,False,False,False,True,0.032538023,0,New
509,35,8,0.0,2,0,1,67431.28,3,59.5,0.66,0.0,0.01680672268907563,1.4673613445378153,-0.4585,False,False,True,False,False,True,False,0.019695362,0,Lead
465,41,9,117221.15,1,1,0,168280.95,8,9.9,0.94,0.0,0.10101010101010101,3.5962020202020204,0.4754,False,False,True,False,False,False,True,0.22733656,0,New
710,40,5,0.0,2,0,0,162878.96,9,26.6,0.64,0.0,0.03759398496240601,3.863518796992481,0.4754,False,False,True,False,False,False,True,0.08551238,0,New
591,39,3,0.0,3,1,0,140469.38,13,30.0,0.52,0.0,0.03333333333333333,5.414666666666667,-0.5267,False,True,False,False,False,False,False,0.76441574,1,Active
728,46,2,109705.52,1,1,0,20276.87,2,12.4,0.58,0.0,0.08064516129032258,1.0481290322580645,-0.5267,False,False,False,False,False,True,False,0.7490251,1,Lead
492,45,9,170295.04,2,0,0,164741.81,11,6.8,0.86,0.0,0.14705882352941177,4.773411764705883,0.1779,True,False,True,True,False,False,False,0.11158764,0,At Risk
616,36,10,78249.53,1,1,0,136934.91,5,10.6,0.54,0.0,0.09433962264150944,2.2348679245283023,0.4215,True,False,False,False,False,True,False,0.1951856,0,Lead
646,24,8,0.0,2,0,0,92612.88,2,54.9,0.61,0.0,0.018214936247723135,1.0476429872495447,-0.5267,False,False,True,False,False,False,True,0.012445585,0,New
779,71,3,0.0,2,1,1,146895.36,7,21.0,0.93,0.0,0.047619047619047616,3.1815238095238096,0.0,False,False,True,True,False,False,False,0.0024540946,1,At Risk
683,39,2,100062.16,2,1,0,109201.43,1,13.7,0.92,0.0,0.07299270072992702,0.7825985401459854,-0.5267,True,False,False,True,False,False,False,0.041003678,0,At Risk
463,35,2,0.0,2,1,1,1950.93,2,35.8,0.68,0.0,0.02793296089385475,1.077586592178771,0.4215,False,True,False,True,False,False,False,0.056334376,0,At Risk
736,63,10,0.0,2,0,1,502.7,14,7.1,0.82,0.0,0.14084507042253522,5.956169014084508,0.4215,False,False,False,False,False,False,True,0.097793475,0,New
640,63,2,68432.45,2,1,1,112503.24,4,18.6,0.83,136864.9,0.05376344086021505,1.9427526881720432,0.0,False,False,True,False,True,False,False,0.10915615,1,Dormant
670,33,9,84521.48,2,0,1,198017.05,15,9.9,0.76,760693.32,0.10101010101010101,6.32420202020202,-0.1027,True,False,False,True,False,False,False,0.011956422,0,At Risk
549,31,4,0.0,2,0,1,25684.85,12,26.8,0.8,0.0,0.03731343283582089,5.127462686567165,0.0,False,False,True,False,True,False,False,0.04057864,0,Dormant
579,39,5,0.0,2,0,1,39891.84,11,19.5,0.62,0.0,0.05128205128205128,4.658256410256411,0.4215,False,False,True,False,True,False,False,0.014260207,0,Dormant
594,49,4,0.0,2,1,1,23631.55,14,44.8,0.8,0.0,0.022321428571428572,5.924464285714286,0.4754,False,False,False,False,True,False,False,0.025404878,0,Dormant
515,25,7,79543.59,1,0,1,38772.82,8,56.1,0.72,556805.13,0.017825311942959002,3.4915650623885917,0.4215,False,False,False,False,False,False,False,0.02103071,0,Active
593,46,2,76597.79,1,1,1,54453.72,11,32.6,0.98,153195.58,0.03067484662576687,4.7981349693251545,-0.1027,False,True,False,False,False,True,False,0.35887155,0,Lead
750,26,1,151510.17,2,1,1,19921.72,9,54.1,0.81,151510.17,0.018484288354898334,3.92769685767098,0.1779,False,False,False,False,False,False,True,0.01073689,0,New
526,30,8,0.0,1,1,0,36251.0,6,33.2,0.57,0.0,0.03012048192771084,2.6340240963855424,-0.5267,False,True,True,False,False,False,True,0.16436581,0,New
506,59,8,119152.1,2,1,1,170679.74,1,10.8,0.73,953216.8,0.09259259259259259,0.7105185185185184,-0.5267,True,False,True,False,True,False,False,0.03507288,0,Dormant
607,34,9,132439.99,1,1,0,177747.72,9,23.1,0.94,0.0,0.04329004329004329,3.9846580086580086,-0.1027,False,True,True,True,False,False,False,0.07271245,0,At Risk
708,67,1,0.0,2,0,1,3837.08,9,25.6,0.96,0.0,0.0390625,3.9918125,0.4215,False,False,False,False,False,False,False,0.01629063,0,Active
683,34,9,114609.55,2,0,1,25339.29,12,45.5,0.61,1031485.9500000001,0.02197802197802198,5.048395604395605,0.0,False,True,True,False,False,False,False,0.010841303,0,Active
730,41,4,167545.32,1,1,0,128246.81,4,51.4,0.82,0.0,0.019455252918287938,1.9318910505836577,0.4754,False,False,False,True,False,False,False,0.21345893,0,At Risk
551,45,6,0.0,2,1,1,51143.43,13,52.7,0.83,0.0,0.018975332068311195,5.535795066413662,-0.5267,False,False,False,True,False,False,False,0.054599274,0,At Risk
530,37,8,0.0,2,1,1,287.99,9,41.7,0.6,0.0,0.023980815347721823,3.844796163069544,0.5719,False,False,True,False,True,False,False,0.15282038,0,Dormant
786,33,0,83036.05,1,0,1,154990.58,12,53.9,0.93,0.0,0.01855287569573284,5.1757105751391475,0.5719,False,False,False,False,False,True,False,0.012831485,1,Lead
574,30,5,120355.0,1,1,0,137793.35,7,54.4,0.77,0.0,0.01838235294117647,3.111676470588236,0.5719,False,True,True,True,False,False,False,0.040724162,0,At Risk
